date,business_name,review_id,stars,text
2014-07-14,Frontier Airlines,CjwyLhHWduoWV24YmgE3ig,1,"I remember when you didn't have to pay for carry on & refreshments... What happened to customer service! The stewardess looks like she just rolled out of bed & not very friendly. I guess you get what you pay for.  Even the guys loading bags were just tossing bags around, I get it it's their job but never seen any that were completely haphazard."
2009-03-21,Delta Airlines,BRban3W6N_P2uIWU-1yZHQ,2,"I use this airline because you can pick your seat when you buy your ticket. 

My flights with them are usually smooth and on time. 

The flight attendants are able and friendly. 

The last gate attendant when asked why we have no seat assignment when we had picked our seats. We were dismissed with"" you will get on this flight"". Surprisingly this is not what I asked and mentioned this to her. So with a sickeningly sweet smile said "" we do not guarantee seats "" 

So to me this says why use this airline if I can get a better flight from another where seats are not picked. 

Yes we got on the flight, but not sitting where we paid to sit, nor next to each other. 

Yes the flight was full and yes all of the first class was full when we bought the tickets. 

But there were plenty people who were not traveling with the person sitting next to them. Soooooo this does make a difference to me. I do things with specific thought in mind, I do not like having things out of my control. ;-{)"
2010-04-17,Delta Airlines,cKFRXSydEJKa3YHWIkIxSw,1,this is such a long miserable story all i can say is pick another airline
2010-05-19,Delta Airlines,xKbYN73e33rqmNnATBjikA,4,"Despite the drama with a recent flight and encountering a gaggle of morons in Boston and JFK, the two ladies I worked with at the Delta baggage office in Sky Harbor were friendly, knowledgable and helpful. Karen F. called my cell phone as soon as my bag that had been missing for 4 days and traveling the world arrived. She held it in the office and explained what happened. The office also locks up the bags here, unlike Logan Airport which leaves them out for anyone to take. 

When my other bag once lost, but now found was lost returning home, she was able to locate it within minutes. She provided a new claim ticket, indicated the bag would be delivered to my house the next day and if it wasn't there by a specific time, to call back. She also encourage me to call the corporate office and complain about the experience I had so far on the trip. When I mentioned my bag was lost for 4 days and I had to go buy clothes, she asked for the receipts. She wrote a reimbursement check for $500, which she said will be mailed to my home in 7-10 days. 

She was able to listen to the problem, come up with solutions and be pleasant when the others in the earlier airports were just idiots."
2010-06-11,Delta Airlines,u0-7Rb8bSniZ7fvuf6je9g,4,"Living in Phoenix, Arizona I have plenty of choices when it comes to my air travel needs. When ever possible I go with Atlanta based Delta airlines. They have several good choices for what helps me most, red eye flights to the East. I usually take the late night flight to Atlanta on a Boeing 757. The planes have always been clean, and (at least on the larger 757s) come with personal TVs! I am also a big fan of the snack choices they offer. Go with the cookies, trust me :). Some folks base reviews of delays, but no airline can control the weather, and if there is a problem with the aircraft I have no problem with a delay! As of late they also seem to be the cheapest option on search sites like Kayak."
2010-07-25,Delta Airlines,Z_yA1aT90-z-0olpT9C0jA,2,"You can totally tell they are cutting costs everywhere.
The cabin walls vibrated loudly beyond normal while we were flying.
(I travel every month so I know what a plane should sound like)

Not to mention that the pilot landed crappy and us passengers got whiplash"
2011-07-25,Delta Airlines,1cvl07Y-3I7i0PBLmWesDA,3,"Delta did fine job notifying me of a delay...actually two delay notices, bravo. I got to climb back in bed for extra zzz. 

Unfortunately the flight continue to delay as I report to the airport / gate, no explanation from gate agent...because the PA system was broken, and also the gate monitor was dead. 

Also, as I boarded, the plane had a little odd smell. Sure enough, they put food in the plane and let them spoil in 100+ heat for hours with no AC running while plane was getting repair. Best part was, they still have to fly that spoiled food for 5 hours to my destination. Niiiice. 

The only thing saved my temper was the FA and Captain - they were really awesome and funniest crews I've been flying with, and thanks to them, I got home in better mood...6 hours behind schedule."
2011-12-17,Delta Airlines,uZ9rHZQ41KX4PWaRTwjmRQ,4,"6 cities in 10 days.....no significant delays, great service and the food was even good. Get rid of the lowly 757's to Hawaii and give me the fancy LAX-JFK 777 for all 5 hour flights, plus redo the overhead compartments in the 767's and I'll give Delta 5 stars. 

Great job with the merger as the employees/customers seem much, much happier!"
2012-07-17,Delta Airlines,6MAWWRNWQx-nL9Cu8VXHrg,1,The seets are waaaay too smashed together. $125 pet fee is rape.  My dog is smaller than my purse. They sure aren't charging me that to carry on my purse!
2012-08-16,Delta Airlines,FjtChp5rK_Y40L6cLa6gtw,1,"These guys are just assholes. 

I was forced to throw away Cologne, moisturizer, hair product and a couple other things because I didn't have a plastic bag to put them in. The grooming kit I've traveled with for the last four years (and never had an issue with) apparently isn't good enough for Delta. Even US Airways let me travel with my grooming kit, and they are Satan's airline. Delta: if you do anything worse than US Air, you're hitting an all time low.

They're also slow through security (wasting people's money takes time) and generally unfriendly. They are really the whole package.

This shit is why people hate flying. Eff you Delta, never again."
2012-09-13,Delta Airlines,COvdd1FPs0UD9B48KJ8KWw,1,"If I could give them no stars I would. I have had several bad experiences with them. 1. Went to Rome with my family. They let me on the plane phoenix to ohio fine but when it came time to go to rome they woudn't allow us on the plane. This was when the country just started using passports instead of birth certifigates but I was told a birth certifigate would be fine. So they decide not to tell us until Im STRANDED IN OHIO! We had to fly to atlanta to spend 1000 dollars on passports and by that time we missed out Cruise in Rome! 2. Decided to try them again. Stupid stupid..I was flying to Wisconsin from Philadelphia and needed to change my departure destination to San Diego. Okay, southwest would allow this. I even figured okay ill change the flight and just pay the difference. How about a change flight is 200 dollars! So I couldn't cancel it because I would lose 288 but if I changed it I would have 88 dollar credit! Are you people insane?! So I had no other option but to change it so I was on the phone and quoted 350 Additional. Dam you Delta. Fine, I told them I would call back in a minute just to confirm with a friend of mine who was flying with me. Called back it went up another 200 dollars! They don't be sorry but no can do! So I ended up paying almost 700 dollars for one coach seat. 3. Coming home from this trip they delayed my plane 4 times so I ended up waiting 4 1/2 hours in the airport. When I asked them what where they gonna do for me they gave me 7 dollar food voucher and said sorry. ARE YOU KIDDING ME???? WILL NEVER EVER FLY WITH THIS COMPANY AGAIN!! HORRIBLE DON'T DO IT!!!"
2012-09-27,Delta Airlines,teRcpSRz25gqGLr6dd5DZg,4,"My bag arrived safe & sound, but baggage handling is super slow, had to grab a cup of joe just to stay awake and not miss my bag....it's 00:00 EST!"
2012-10-02,Delta Airlines,rwmvJnYDvCXeB1ELtn9h0w,4,"My issues with Phoenix Sky Harbor notwithstanding, Delta isn't a horrible way to go when in Phoenix. Of course, they're not a main carrier in this airport, but because they're a major carrier and so ubiquitous across the U. S. of A. they don't get treated like a redheaded stephchild here like other carriers.

I didn't check bags this time, but in occasions past they haven't had any problems with them. Gate agents are just fine--somewhat robotic but in the efficient way. That's not mean to be a backhanded compliment, they just do the same thing over and over and I haven't had any issues with them. 

You're probably flying US Air or Southwest into Phoenix, but Delta is doing their thang in PHX, and doing it just fine."
2013-04-10,Delta Airlines,3o0RuZWrQPrEqiTa0F_aqQ,3,Again what can I say they are an airline!!
2013-04-22,Delta Airlines,IFsUvm_PdC-OqEgvOg7VKQ,4,"I'd give five stars If Delta invest in PHX...how about monitor screens by gate for flight info & update of waiting / upgrade list!? 

I'm shocked delta continue to ignore this airport's upgrade. This isn't 90s. 

But the gate agent was very nice and fast, which raise stars from 1 to 4."
2013-06-04,Delta Airlines,sJIxjybhE7FNUEk-pDnKbQ,3,"I know, this review will not make any difference to anyone!

But I want to RANT about the baggage fees! I dont travel (fly) that much, so I guess I just need to get used to it.

But I cannot understand why we have to pay so much for a second bag! I mean, really, it ends up being almost 20% of my ticket. 

I was traveling internationally and was under the impression you could take two bags, plus a carry-on. I get to the airport, and am rudely told it is another $25, each way. I explain I am flying international. 
No, she says, this is a domestic leg, so different rules apply.

Yes, I know everyone does it, but that doesn't make it right!"
2013-06-07,Delta Airlines,FQddD0JfwbzBmlzeXYnNSg,3,"Imortant: if you are traveling from JFK on Delta make sure you check your gate. If you are at the C gate, they will have to bus you to your gate. Get there early or you will miss your flight.  Great stewards, free overhead bag, & not too extensive food. I'm digging them."
2013-06-15,Delta Airlines,Gjw43r_zSDMI2yYs8q_FXg,1,"I'm flying from phoenx to orlando tomorrow.  I have seat 33, my daughter has seat 16.  I've been trying to weeks to get this changed.  Now i've been told to get to the airport as early as possible."
2013-06-17,Delta Airlines,s3oXYk7IfO2H5lZKZ4BE9A,5,"I have flown Delta a dozen times or so over the last five years. 

I have never had any issue with Delta whatsoever. The customer service is good and all the flight attendants I have had have been accommodating and friendly. 

We normally fly First Class when we fly Delta but I have also flown coach...neither problems in any section although of course, when you fly First Class, there's more perks but that's any airline, not just Delta. 

I highly recommend Delta to anyone. I've never had any turbulence, problems with customer service, baggage issues etc..nothing; just a safe, smooth, pleasant flying experience. I love this airline and will continue to use them for all of my flight travel needs :)"
2013-08-31,Delta Airlines,LCeVkJYAC-TlhXI7fWUBnQ,4,The service was great and thy were on time I would defiantly us them again what more can I say but yelp wants me to say more very annoying I should be allowed to say as much or as little as I want
2013-12-17,Delta Airlines,8SA7MPLatCmaD3j_kouKzA,1,"As being a seasoned traveler, DELTA airlines is quite SERIOUSLY an airline to avoid. There are still choices in airline section but Delta seems to have retained all the bad things of airline service. Try another airline! The details are not worth going over but my complaints are quite real.

There is no respect for the disabled.Their flight attendants are callous, poorly trained and to my amazement lie when confronted.Their disabled telephone line is staffed by thoughtless, crude individuals who explain why your disability is in essence NOT their issue!"
2014-01-11,Delta Airlines,P4fTpRYsHWhiTzLmHur5KQ,1,"Not only did they lost my bag, but they are not trying to find it.  It's been 24 hours and I can't get ahold of them this Saturday.  59 minutes still on hold as of right now"
2014-02-16,Delta Airlines,OJwrTHYiI2BVrvUTUfMRjw,1,"I am so sick of getting screwed by Delta. I purposefully book my flights about 2 months out to hopefully avoid any drama and choose a seat that works for me. My main objective is to avoid a middle seat. So yet again, I get my boarding pass and not only is it a different flight to a different connecting airport, they stuck me in a middle seat... And I'm in the back of the plane which I hate. What is the point of booking early and choosing your seat if it's meaningless?"
2014-04-28,Delta Airlines,BEkN3ccJn9Zyx3gzr3xdkA,5,"I had to move a bunch of airline tickets around today for some travel I'm doing.  Mila Teo-Taulus (I think, sp.??) on the phone at delta was amazing.   Very much a people person and very interactive with me as a customer.  She found every way possible for my situation and I want to thank her by posting and hoping that someone at delta actually see's it and knows they did something right with her!!!  Thanks again Mila!  Obviously she is customer care and this is for the counter at sky harbor in Phoenix, but if someone there could forward this up it'd be greatly appreciated."
2014-04-30,Delta Airlines,Ya-CNXdddWFzhu921Wes9w,1,"PHOENIX GATES ONLY: Okay, so I like Delta as an airline pretty well.  I am Platinum with them, but I'm not reviewing Delta corporate in this review.  Im just reviewing Delta's gates here in PHX.  Also, disclaimer, this isn't a ""grumpy"" review, the service is fine and Im not mad at anyone, this is data driven around the comparative offerings. (Delta operates about 5-6 gates here in PHX). The situation is not good:

- One restroom with a tiny entrance and exit, always crowded in there and you bump elbows coming in/out
- Food: Wendy's and a tired ""Cantina""
- No bookstore
- No soda stop/drink stop
- No coffee store
- No bakery
- Gross worn out carpets
- Crowded wait areas with few seats
- 2 charging stations per gate (I counted them; it only took a moment to double check)

Delta, when you get a minute, would you pretty please update your gate area here in PHX, to the extent you are able?  Thanks, Lee"
2014-05-16,Delta Airlines,9h3AKIyLi3MIlEBiXge6EQ,3,"As long as the flight leaves on time and arrives safely to its destination, things are A-OK with me.   How anyone who leaves close to on-time and arrives safely could give an airline a 1-star review is beyond my ability to comprehend.  What do you give if something goes wrong?  If You sit on the tarmac?  The toilet overflows on your 5 hour flight?  There are no negative-star reviews.  *shrugs*

From Phoenix, I am satisfied with the gate attendants and the service I have received on my flights in and out of PHX."
2014-06-17,Delta Airlines,8iDZ82B0DVbMgY2N6_WpJQ,3,I like Delta and this airport. quick in and out. The delta team meet me with a smile.
2014-07-01,Delta Airlines,JbaOgOU9PJt_mmrrcd-L1A,5,My husband and I just came back from Jacksonville Fla for a June wedding. I have to admit the staff makes all the difference. We had a layover in Atlanta and the counter attendants where very accomodating. Nice to see good customer service still a goal for big companies! I will fly again with Delta -
2014-07-05,Delta Airlines,aNOw9ff-uFrPJxKIFM1q_A,4,Great experience dropping off my son went very smoth
2009-09-01,Mesa Air Group,kMAyUX0cyC59u-RTG0kUmw,1,"This review pertains to their subsidiary airline, ""Go!"" in the Hawaiian islands. Don't Fly Go!
Wow! I have never run into a less competent airline. These people couldn't run a bicycle-rickshaw taxi service, let alone an airline. If you're spending a lot of money to come and enjoy the islands, don't do what I've done, which is book interisland flights through go. They'll be at least an hour late most of the time. However, today one flight left 12 minutes early, and so I missed my connection. I watched my aircraft pull away as I was arriving on another - they couldn't hold it for two minutes. Why?
Because they don't care. At all! Not even a little. No apology for allowing an aircraft to leave 12 minutes early, consigning me to an later flight. This is, fortunately, the last flight I've booked with Go, and I will never, ever book another flight with them, or with any other Mesa Air Group airline."
2014-02-01,Mesa Air Group,YGnZBtsZgqjdxwb7u54dGg,1,"Horrible airlines that constantly reschedules flights due to so called ""maintenance"" which I believe is their inability to fill a flight so therefore they use the maintenance excuse to bump passengers to the next scheduled flight which could be several hours out."
2014-03-29,Mesa Air Group,Mgb2lackMW2vCcDjhsoxGg,1,"I've flown with Go/Mesa airlines several times and previously had no major complaints with quality and service commensurate with a budget airline.

Unfortunately, I just had a terrible experience.  On 3/17/14 they announced they are cancelling all flights within Hawaii, but they never emailed about this (which could have easily been done for every affected customer that day), and didn't call me to discuss it until 3/29 (less than 2 weeks before our scheduled flight) to inform us that we only had 2 options: get rescheduled to a Hawaiian Airlines flight 6hrs later than we originally planned, or receive a refund to buy tickets on a different airline (of course by now the prices of said tickets were sky high).

The part that really irked me is that Hawaiian Air had seats available in flights that were almost at the exact same time as our original flight, but Go/Mesa refused to reschedule us to one of those flights because they said they couldn't afford it.  

That's inexcusable, and the reason why I'll never fly with Mesa Air again, if I can avoid it!"
2012-10-13,Hawaiian Airlines,thU9FL7QRpXMnXCmeBAwPA,2,"The agents were VERY friendly, which what I would expect from Hawaiian, but the process is all messed up. You get your boarding pass from the Kiosk, with your bags, then you wait in a VERY crowded space to check your bag. If you have to see an agent for unaccompanied minors or routing changes, you go into another line and wait until there are no bags to check.  This is about as friendly as Spirit Airlines where they don't care about their passengers.

Thank goodness I wasn't flying, just taking a friend.  If I have to check a bag, I will fly someone else, just because of the chaos."
2012-12-13,Hawaiian Airlines,YQZ5QlvnE284x-sa1RM63Q,5,Just want to Say ThankYou Hawaiian Airlines for Making My Grandparents Flight Very Enjoyable. They Say Nothing But good things
2013-05-20,Hawaiian Airlines,UtdhLJiqtlpljRY5NUmQGA,5,"AZ to HI flight: 
- Left on time, arrived 30 minutes early. Got lucky!
- Breakfast of fruit slices, cheese & crackers, and orange juice. I thought it was tastefully done for a complementary meal.  
- snack: Maui chips and a rum punch (some new product promotion. Damn lucky for drinkers. Drinks are usually so expensive!) 
- Water was offered thru out the flight. It worked for me!"
2013-09-09,Hawaiian Airlines,TqZrX-DZPBwOuRiRfHuBYQ,4,"AZ to HI flight
-arrived 30 minutes ahead of schedule
-complimentary beer or wine
-meals were fulfilling 
-staff was nice and made trip comfortable"
2014-03-03,Hawaiian Airlines,niR1zckty3Qi5dWwOj0gfA,3,"Not the best.  Crews are too new.  Not experienced enough to deal with first class (probably why it's the least expensive airline for first).  Their first class lounges all SUCK.  Horrible furniture. Old and stinky in HNL airport.  Can't leave your luggage in a secure area - has to be ""in your possession"" at all times.  They are the only f/c lounge I know that doesn't have a secure area for luggage. On my 6 hour layover every time I wanted to go get something to eat or drink I had to lug my bags with me :-((  It's also WAY too cold in the lounge.  And they only have ONE TV.   Come on Hawaiian - I love you but it's a love hate relationship.  I'll probably just go coach next time since there's no ""get what you pay for"" in first."
2010-08-06,JetBlue,KBxr6ItyGYkJbWTZvU4gmw,5,Best Airline in the Skys.
2011-07-07,JetBlue,ZVyGMRjfT8mXrXdfSPmqww,5,One of the best and easiest airlines to travel with.. and I believe they have a lil more legroom than most.. PLUS!
2012-01-11,JetBlue,lF5Sf5hysn0cSvI3cuxKhg,5,It's JetBlue. I love this airline. They just posted a $35 each way special yesterday.  I hope they continue to expand so they are at more airlines and more destinations.
2012-01-29,JetBlue,R1gzlZnXDicybAkIY1f5ZQ,3,My first time flying on Jetblue occurred a few weeks ago when I flew out to Vegas on business.  The prices for flights were great deals.  The flight attendants were friendly.  The plane was nice and I liked the fact that each seat had it's own TV monitor so that you can watch shows during the flight even though I was flying from Long Beach to Las Vegas.  Jetblue is the airline I plan to fly with on future trips.  The only thing that I had a complaint was the my flights were delayed going to and coming back from Las Vegas.
2012-03-15,JetBlue,oYIhiZt6pUwYFvBmxcYgog,4,"JetBlue is awesome. When you party in vegas and need to go home, you must fly back on a flight that keeps it light and fun. Plenty on inflight entertainment.... You know it's going to be a fun flight when the captain closes up his intro speech with the saying ""get 'r dun!"""
2012-06-09,JetBlue,wqJ1LhFO4qamw-ytig1jdA,5,"This is my 3rd flight flying JB...

My first trip was a roundtrip from SD to BOS - Nonstop. It was great...

Second flight was from LAS to Long Beach. The flight was less than 45 mins, smooth, and seamless. Snack and drinks were provided for the short flight and the staff is friendly. 

Free check-in for 1 bag which is a bonus because I always check my bags, even for short flights.

Assigned seats and seats are more spacious than SW. 

If JB has more inexpensive flights out of SD to the places I travel to, I'd def fly with them more."
2012-08-07,JetBlue,T_U6bsUJwh6YhzQ9tARIzg,3,Perfectly fine terminals. Small but clean and well staffed. Love Jet Blue.
2012-08-09,JetBlue,S5k-zR-ep5xYJc72mr0bYQ,3,"Here are the things I've learned flying JetBlue for the past five years.

1. They are THE ONLY airline with nonstop flights from Las Vegas to Boston (and I mean Logan Airport in Boston. Not TF Green (RI) or Manchester (NH). The only other one is SouthWest that fly into Manchester.

2. Their point system for their frequent flyer program called TrueBlue used to build up super fast. Now not so much, can't tell if it's because of their new point system or that flying costs more now. Either way they have done away with their expiration of points that use to happen if you didn't fly for a full calendar year.

3. In the summer your flight will most likely be delayed because of heavy storms in the southeast US since their planes seem to work off of a triangle cycle. For instance, my flight back to Las Vegas from Boston was delayed because the plane was coming up from South Carolina which was experiencing a tropical storm. Also, they seem to rely heavily on their flights coming in on time as I have had flights delayed because the stewards that came in on a different plane were assigned to ours, and that incoming plane was delayed.

4a. Love the fact that they had LCD screens in every seat with DirecTV and Sirius/XM radio, but the screens are seriously outdated and you can't plug in your media player in to watch movies on the screen (USB or Video in). I've been told by a JetBlue associate newer planes they are getting have USB and power adapters, but not in all seats (that's actually pretty typical, for instance Air Canada doesn't have power plugs at the window seats) along with in-flight wireless internet.

4b. Because the LCD screens are outdated, the pay movies aren't shown in HD, so you get to spend $5 on watching a movie on a screen with the resolution detail that is less than a hand held device. The pilots seem to have become more stingy in their free movie comps. A late takeoff or small turbulence was enough to get the pilot to turn on free movies. Now it doesn't seem to happen at all :(

5. If you live in Las Vegas, or any other city on the west coast, your choice for destinations to redeem your JetBlue points are really limited since they concentrate all of their business out of NY and Boston. Want to go to the Caribbean? You're connecting in NY. Want to visit family in Chicago? You're connecting in NY. A vacation in Florida? You have a choice: connect in NY or connect in Boston. In other words: You're going east to go west, and going north to go south. It's a lot of flying and not worth the time or stress.

6a. They seem to have some partnerships with a few airlines, but usually to fill in service gaps for the other airlines, and mostly out of NY and, to a smaller degree, Boston. I want to fly to San Diego, JetBlue doesn't fly there. American Airlines does, too bad I can't build up JetBlue points by using American Airlines, but I can build up American Airline points on some JetBlue flights. Bottom line is if you travel a lot from LAS to major cities on the west coast then hang on to your SouthWest Rapid Rewards Visa card if you got one.

6b. This one sided partnership is really frustrating since they brag about their partnerships with so many airlines, especially international ones, but is of little or no use to us in America. Especially if you're not in NY. These partnerships again only seem to serve as service fillers for international customers from other airlines who need to fly from NYC to Buffalo, or Boston to Cape Cop, or another destination that doesn't get that much air traffic.

7. Love, love, love that JetBlue is in the new Terminal (3) at LAS. Terminal 1 was turning into such a mad house."
2012-10-25,JetBlue,79mU3K3rvDa7iw-e8mEBxg,4,"Both of my flights left on time or early and we landed early on both accounts!!!!  This never happens!  

I'm a nervous flier, even though I fly a lot, and I really liked the communication from the pilots to the passengers about what was going on.  On the way to NYC they pointed out that if you were on the right hand side of the plane you got a great view of the Grand Canyon.  We had a bit of turbulence and the pilot came on explained he had talked to mission control and it was going to last about 5-10 mins.  He then told us to sit back relax, order a drink, and enjoy our flight.

The only thing that would've made this review 5 stars is if we got faster beverage service. I swear it's like they wait an hour now before they even start and they do the snack pack service first. I'd prefer they have a beverage ordering system through their TVs, like Virgin does, as well as, snack pack ordering there too. So we can order within the first 10 mins of the flight and the flight attendants can start distribution of our drinks ASAP!"
2012-11-05,JetBlue,DB7EpOzddQxC_R9Jxtj-lg,4,"Jetblue is always consistent in its excellent service, on-time cheap flights, and relatively smooth flights."
2012-11-22,JetBlue,J-5ssdzRiS2pQDsqEFdBrA,4,"I actually had a great experience with Jet Blue flying from Long Beach. Wonderful service, punctual, very accomadating. Would definitely fly with this airline again."
2013-02-24,JetBlue,XNCl_87lQjJEFpDTRj0ukg,4,"Always loving JET BLUE...try to use them as much as possible, and the added leg room in the seats is always a plus. Too bad they don't fly to enough cities, EXPAND Jet Blue EXPAND..."
2013-03-01,JetBlue,4Ldv89A5locRSgL2cXdbHA,5,"big spacious terminals, enough seating for passengers, and a decent amount of restuarants and slot machines around to keep you occupied. this is still one of my favorite airlines!!"
2013-03-24,JetBlue,a4V1b3b41DNo6eidl2HHeA,1,"I will never fly with JetBlue again. Each time I have flown with them, there was some arbitrary reason for the plane not functioning correctly. 

My first awful experience was last July 2012 when I was taking a flight from Vegas back to Long Beach. We boarded, sat on the plane which was stuffy and had no air circulation for an hour until we were told to deplane. Then 20 minutes later we got back on, sat inside the sweat box once again for another half an hour, and then had to deplane again only to be told the plane was broken and we wouldn't have another flight out until 3 hours later. To compensate, we were given a 15$ meal voucher and later on a JetBlue credit of 75$ (significantly lower than the price I paid for the ticket)

Now I am sitting in the Vegas airport since my 7am flight, which costed 270$, was cancelled because some light was broken in the plane. Once again, everyone was given a cheap 8$ meal voucher and told we wouldn't know anything for at least an hour. Finally they announced the flight was cancelled, which then turned into mass confusion amongst all passengers as the JetBlue agents do not clearly explain on the loud speaker what we should all do.  Next, we are told to go out to the JetBlue ticketing area to book a different flight, only to be informed that the only available flight left will be at 6:22 pm. The rude agent said we could either book that flight or receive a 150$ voucher and figure out what to do with it....that is unacceptable, the plane ticket was 270$ and who the hell would want a JetBlue voucher after having to deal with their rude people and planes that constantly have problems. Customers deserve a full refund back to their credit cards, not credit to use for another JetBlue flight. Now I will be spending 12 hours in the airport as I wait for another JetBlue plane. 

This is the absolute last time I will book with JetBlue. It is worth paying a higher price for another airline that doesn't consistently royally screw up. 
NEVER AGAIN."
2013-06-03,JetBlue,SYvGL2sqKlCZJWHLQwv75w,5,"In my opinion this is the best airline out there.  The staff is super friendly, always greeted with a smile.  The first bag checked is free and they allow carryons, 2 bags are allowed #1 upper bin and #2 under seat.  Snacks are always provided Free even on 40 minute trip to Veags!!  Can't beat this bargain...."
2013-07-22,JetBlue,HysiyR-GR7w7mHVaVd0_-w,4,"Big fan of Jet Blue. Commuting from Long Beach to Vegas is very convenient. Love the you can select your seat prior and they provide Direct-TV, water/soda and snacks. My flight from Long beach to Vegas, the TVs didn't work, but it was a 45 min flight, I decided to read. no biggie.
Las Vegas airport is alright, slots everywhere."
2013-07-22,JetBlue,sEjUYqCAfLkxEOPx1_jlmw,4,"JetBlue is a great airline, especially when I need to head back to Boston to visit family. It's located in the new terminal at McCarren. Jet blue has direct flights and flights that stop in NYC.  I also love the fact that each seat comes with its own tv to watch movies, sports news etc. prices are not bad if you book ahead or during off times."
2013-07-22,JetBlue,R25EMeb_xTC3mnaxgorRaA,5,"jetblue!! best airline ever!!

i am a consistent travel, twice a month every month throughout the year i travel and jetblue has never yet failed to correct or satisfy their customers. even when an aircraft breaks down or any personal issues, they have such strong customer service with satisfying their customers by either correcting the issue and being there for you at all times. other airlines other than virgin fail at this. there will always be incidents, delays, problems in any aircraft but jetblue is trustworthy that they will always take care of the situations. i tryuly thank jetblue with all my heart for being so professional, passionate about their customers and just truly deserve the best blessings that any airline could have!!


#1 recommended!! jetblue
#2 recommended!! virgin

the worst rated airline out of the us:  spirit air :("
2013-09-22,JetBlue,0Pd8vXE91hxJHHmYIJDccA,2,"This flight was late, as seems to often be the case with Jet Blue. The TVs are nice, when they work."
2013-10-01,JetBlue,YOnj0NkNDOTtWDxYA5IVOA,4,"Jet Blue is a very nice option for domestic flights because their prices are really great and their customer service is amazing. The seats are comfortable. The snacks are good and unlike most airlines its easier and less expensive to make changes. I typically fly American or their partners because I earn miles but decided to fly Jet Blue from Vegas to LAX since the price was so good and its not many miles to begin with. My friend uses their points system and always gets free tickets. I flew Southwest to Vegas but prefer Jet Blue b/c they give you an assigned seat so you avoid the Southwest ""cattle call."""
2013-12-03,JetBlue,QaU5ck-gaSrw1cPnBRwIYw,1,Delayed flights due to maintenance issues causes major inconvenience for people with connection flights and event schedules.  The person I was sitting next to missed a wedding because of Jet Blue delays.
2014-02-08,JetBlue,hk_6LKdknPqm787E_RrKHQ,5,"I've flown JBLU almost exclusively for non-business flights the past 4-5 yrs. I've found the staff to be terrific and accommodating. Yeh, the cost has crept up a bit, but with my JBLU credit card I get  free flights."
2014-02-16,JetBlue,v2z-eTC0h37wmNctp0mg5Q,1,"Horrible Horrible Horrible!!!!!!

For a dedicated customer whose been loyal for over 10 years, I've never been more disappointed in an airline than JetBlue 

Our flight was scheduled to depart at 2:45 pm over the New Years weekend and while we were waiting in line to check in, our flight was suddenly cancelled due to inclement weather.  That's not all. The rescheduled flight wasn't set to leave until three whole days later! Holy moly, i had to get back to work! That being said, they made no attempt to accommodate me or pay for the inconvenience. No hotel, no taxi voucher or nothing. They did offer a refund if I didn't want to take the ridiculous flight that was leaving three days later. I think you can figure out the choice I made. The heavens were looking over me that day and I managed to nab a late flight leaving to LAX 8+ hours later that evening. 

I swore never again to fly JetBlue but when February came around, I had to make reservations for a business trip and because my Amex preferred airline was JetBlue, I just took the leap of faith. I flew out of long beach with no hassle but when it came time to flying back home, trouble was brewing yet again. 
This time, the flight gate was changed last minute without any changes made on the overhead flight monitors. I was chilling in the airport lounge and checking the monitors periodically, and there was no gate change announcement until I arrived at the gate to depart. To add insult to injury, they stated the 5pm flight was delayed until 7pm for maintenance issues. 2 hours later, they dropped the bomb on us and said the flight was cancelled. I scrambled again, just like I did in January to find another flight. Thankfully I found another flight with absolutely no help from JetBlue whatsoever. JetBlue emailed me and offered a 75$ credit towards my next flight. Hmmmmm, would you fly again with them when your flight was cancelled twice in less than 6 weeks? I think not. I tried calling and asking for a refund or reimbursement for all the inconveniences (ie having to find another flight same night, leaving at a much later time than my scheduled flight, no accommodations, driving from Santa Ana airport to long beach to get my car, etc) The rep responded with a resounding ""No compensation, only 75$ credit towards another flight"" I asked to speak to a supervisor, she again responded with ""No""  I'm done with this airline and if you have any common sense, you should avoid them like the plague. Horrible service, no regard or consideration whatsoever for their customers and completely unreliable."
